src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.129,192.168.10.130,22639,80,6,2025-06-22 13:40:01,96.28429174423218,2.4926184287415394,0.04154364047902566,0.04154364047902566,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,32.09476391474406,85.72535014152527,0.0,38.16676255778496,96.28429174423218,85.72535014152527,0.0,32.09476391474406,38.16676255778496,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,24672,80,6,2025-06-22 13:40:01,96.27996563911438,3.1159130355788474,0.05193188392631412,0.031159130355788472,0.02077275357052565,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,24.069991409778595,64.44017720222473,0.0,24.537849894156935,96.27996563911438,96.27996563911438,0.0,48.13998281955719,48.13998281955719,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0.6666666666666666,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.129,192.168.10.130,24673,80,6,2025-06-22 13:40:01,96.27996563911438,2.492730428463078,0.0415455071410513,0.031159130355788472,0.010386376785262824,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,32.093321879704796,74.59553551673889,0.0,31.330307483001313,96.27996563911438,96.27996563911438,0.0,48.13998281955719,48.13998281955719,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,24674,80,6,2025-06-22 13:40:01,96.2799654006958,3.115913043294799,0.051931884054913315,0.041545507243930656,0.010386376810982664,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,24.06999135017395,58.463884592056274,0.0,21.39516609044866,96.2799654006958,58.463884592056274,0.0,32.093321800231934,24.20838599052749,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,24675,80,6,2025-06-22 13:40:01,96.2799654006958,2.492730434635839,0.041545507243930656,0.03115913043294799,0.010386376810982664,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,32.093321800231934,74.59553527832031,0.0,31.330307375189648,96.2799654006958,96.2799654006958,0.0,48.1399827003479,48.1399827003479,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,24676,80,6,2025-06-22 13:40:01,96.2799654006958,2.492730434635839,0.041545507243930656,0.03115913043294799,0.010386376810982664,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,32.093321800231934,74.59553527832031,0.0,31.330307375189648,96.2799654006958,96.2799654006958,0.0,48.1399827003479,48.1399827003479,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,25911,80,6,2025-06-22 13:40:01,96.40168499946594,1.867187279983718,0.031119787999728633,0.02074652533315242,0.01037326266657621,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.20084249973297,96.40168499946594,0.0,48.20084249973297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,25925,80,6,2025-06-22 13:40:01,96.4008252620697,1.8672039322346299,0.03112006553724383,0.020746710358162557,0.010373355179081278,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.20041263103485,96.4008252620697,0.0,48.20041263103485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,25943,80,6,2025-06-22 13:40:01,96.39973139762878,2.4896334929612,0.04149389154935333,0.020746945774676666,0.020746945774676666,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,32.133243799209595,58.466087341308594,0.0,24.218509789104115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.130,192.168.10.129,80,28107,6,2025-06-22 13:40:01,96.26000738143921,1.8699354477164467,0.031165590795274114,0.02077706053018274,0.01038853026509137,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.130003690719604,96.26000738143921,0.0,48.130003690719604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,28805,80,6,2025-06-22 13:40:01,96.28591322898865,2.492576452271147,0.04154294087118578,0.031157205653389336,0.010385735217796444,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,32.09530440966288,80.00722408294678,0.0,34.524512694246404,96.28591322898865,96.28591322898865,0.0,48.142956614494324,48.142956614494324,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,28746,6,2025-06-22 13:40:01,96.31367421150208,1.8688935031668001,0.03114822505278,0.03114822505278,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,48.15683710575104,96.31367421150208,0.0,48.15683710575104,96.31367421150208,96.31367421150208,0.0,48.15683710575104,48.15683710575104,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,29253,80,6,2025-06-22 13:40:01,96.33143854141235,1.8685488634390006,0.03114248105731668,0.03114248105731668,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,48.16571927070618,96.33143854141235,0.0,48.16571927070618,96.33143854141235,96.33143854141235,0.0,48.16571927070618,48.16571927070618,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,61264,80,6,2025-06-22 13:40:04,91.37701988220215,1.9698606961799079,0.032831011602998464,0.032831011602998464,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.688509941101074,91.37701988220215,0.0,45.688509941101074,91.37701988220215,91.37701988220215,0.0,45.688509941101074,45.688509941101074,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,14175,6,2025-06-22 13:40:05,91.4383327960968,1.9685398289292038,0.03280899714882006,0.021872664765880043,0.010936332382940022,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.7191663980484,91.4383327960968,0.0,45.7191663980484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,15302,6,2025-06-22 13:40:05,91.4701476097107,3.2797585642919773,0.054662642738199624,0.054662642738199624,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,22.867536902427673,55.41510510444641,0.0,20.26086775879937,91.4701476097107,55.41510510444641,0.0,22.867536902427673,20.26086775879937,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.130,192.168.10.129,80,15303,6,2025-06-22 13:40:05,91.47014784812927,2.6238068445945824,0.04373011407657637,0.04373011407657637,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.49004928270976,75.98143577575684,0.0,32.78286884141424,91.47014784812927,75.98143577575684,0.0,30.49004928270976,32.78286884141424,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,16801,6,2025-06-22 13:40:05,91.461754322052,1.9680357252517828,0.03280059542086305,0.03280059542086305,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.730877161026,91.461754322052,0.0,45.730877161026,91.461754322052,91.461754322052,0.0,45.730877161026,45.730877161026,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,17164,6,2025-06-22 13:40:05,91.41523027420044,1.9690373197123618,0.0328172886618727,0.021878192441248466,0.010939096220624233,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.70761513710022,91.41523027420044,0.0,45.70761513710022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,17165,6,2025-06-22 13:40:05,91.41523051261902,1.9690373145769478,0.03281728857628246,0.021878192384188307,0.010939096192094154,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.70761525630951,91.41523051261902,0.0,45.70761525630951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,17166,6,2025-06-22 13:40:05,91.41523027420044,1.9690373197123618,0.0328172886618727,0.021878192441248466,0.010939096220624233,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.70761513710022,91.41523027420044,0.0,45.70761513710022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,20967,80,6,2025-06-22 13:40:05,91.51750922203064,3.278061242599708,0.05463435404332847,0.043707483234662774,0.010926870808665693,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.87937730550766,64.48104214668274,0.0,24.68704379205201,91.51750922203064,64.48104214668274,0.0,30.505836407343548,26.438338219990463,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,20969,80,6,2025-06-22 13:40:05,91.53978252410889,3.2772636303892115,0.05462106050648686,0.05462106050648686,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,22.88494563102722,38.858747482299805,0.0,16.094486425045307,91.53978252410889,38.858747482299805,0.0,22.88494563102722,16.094486425045307,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.129,192.168.10.130,20970,80,6,2025-06-22 13:40:05,91.53978276252747,2.6218108974827707,0.043696848291379514,0.043696848291379514,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.513260920842487,76.00123119354248,0.0,32.78442949392318,91.53978276252747,76.00123119354248,0.0,30.513260920842487,32.78442949392318,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,20971,80,6,2025-06-22 13:40:05,91.53978276252747,1.966358173112078,0.032772636218534636,0.032772636218534636,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.76989138126373,91.53978276252747,0.0,45.76989138126373,91.53978276252747,91.53978276252747,0.0,45.76989138126373,45.76989138126373,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,20972,80,6,2025-06-22 13:40:05,91.52704954147339,1.966631732386797,0.03277719553977995,0.03277719553977995,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.763524770736694,91.52704954147339,0.0,45.763524770736694,91.52704954147339,91.52704954147339,0.0,45.763524770736694,45.763524770736694,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,20973,80,6,2025-06-22 13:40:05,91.52704930305481,1.966631737509671,0.03277719562516118,0.03277719562516118,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.763524651527405,91.52704930305481,0.0,45.763524651527405,91.52704930305481,91.52704930305481,0.0,45.763524651527405,45.763524651527405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,20974,80,6,2025-06-22 13:40:05,91.52704930305481,2.6221756500128945,0.043702927500214914,0.043702927500214914,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.509016434351604,66.08831906318665,0.0,27.21760864734283,91.52704930305481,66.08831906318665,0.0,30.509016434351604,27.21760864734283,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,20975,80,6,2025-06-22 13:40:05,91.52704930305481,2.6221756500128945,0.043702927500214914,0.043702927500214914,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.509016434351604,66.0883195400238,0.0,27.217608884728786,91.52704930305481,66.0883195400238,0.0,30.509016434351604,27.217608884728786,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,20976,80,6,2025-06-22 13:40:05,91.52704954147339,2.622175643182396,0.04370292738637326,0.04370292738637326,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.509016513824463,66.0883195400238,0.0,27.21760886992403,91.52704954147339,66.0883195400238,0.0,30.509016513824463,27.21760886992403,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,20977,80,6,2025-06-22 13:40:05,91.52709984779358,3.2777177524349583,0.054628629207249306,0.04370290336579945,0.010925725841449862,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.881774961948395,66.08831930160522,0.0,26.032199176647133,91.52709984779358,66.08831930160522,0.0,30.50903328259786,27.217605627436967,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,20978,80,6,2025-06-22 13:40:05,91.52709984779358,2.6221742019479666,0.04370290336579945,0.04370290336579945,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.50903328259786,66.08831930160522,0.0,27.217605627436967,91.52709984779358,66.08831930160522,0.0,30.50903328259786,27.217605627436967,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,21388,6,2025-06-22 13:40:05,91.54716444015503,1.96619962071755,0.03276999367862583,0.03276999367862583,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.773582220077515,91.54716444015503,0.0,45.773582220077515,91.54716444015503,91.54716444015503,0.0,45.773582220077515,45.773582220077515,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,21614,80,6,2025-06-22 13:40:05,91.52651309967041,1.9666432589208753,0.03277738764868125,0.021851591765787503,0.010925795882893751,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.763256549835205,91.52651309967041,0.0,45.763256549835205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,21774,80,6,2025-06-22 13:40:05,91.5708327293396,1.9656914176158562,0.03276152362693094,0.02184101575128729,0.010920507875643646,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.7854163646698,91.5708327293396,0.0,45.7854163646698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,21775,80,6,2025-06-22 13:40:05,91.5708475112915,2.6209214670684995,0.04368202445114166,0.02184101222557083,0.02184101222557083,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.523615837097168,86.35895228385925,0.0,39.53883795339946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,22430,80,6,2025-06-22 13:40:06,91.51833963394165,2.6224251987083753,0.04370708664513959,0.03278031498385469,0.010926771661284897,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.506113211313885,50.02010941505432,0.0,21.84983316037967,91.51833963394165,91.51833963394165,0.0,45.759169816970825,45.759169816970825,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,23606,80,6,2025-06-22 13:40:06,91.47462391853333,2.6236784554997716,0.04372797425832953,0.032795980693747145,0.010931993564582382,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.491541306177776,75.95089387893677,0.0,32.76340540741937,75.95089387893677,75.95089387893677,0.0,37.975446939468384,37.975446939468384,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,24232,80,6,2025-06-22 13:40:06,91.4605884552002,1.9680608122062186,0.03280101353677031,0.021867342357846875,0.010933671178923438,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.7302942276001,91.4605884552002,0.0,45.7302942276001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,24950,6,2025-06-22 13:40:06,91.43082880973816,1.9687013925529293,0.032811689875882157,0.032811689875882157,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.71541440486908,91.43082880973816,0.0,45.71541440486908,91.43082880973816,91.43082880973816,0.0,45.71541440486908,45.71541440486908,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,25096,6,2025-06-22 13:40:06,91.42792248725891,1.9687639738842824,0.03281273289807137,0.03281273289807137,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.713961243629456,91.42792248725891,0.0,45.713961243629456,91.42792248725891,91.42792248725891,0.0,45.713961243629456,45.713961243629456,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,26325,6,2025-06-22 13:40:06,91.37650537490845,2.626495716982222,0.04377492861637036,0.02188746430818518,0.02188746430818518,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.458835124969482,85.64822101593018,0.0,39.094795448076006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.130,192.168.10.129,80,26326,6,2025-06-22 13:40:06,91.37640762329102,1.9698738950437753,0.032831231584062925,0.021887487722708616,0.010943743861354308,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.68820381164551,91.37640762329102,0.0,45.68820381164551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,26329,6,2025-06-22 13:40:06,91.4406316280365,1.9684903395265965,0.03280817232544327,0.02187211488362885,0.010936057441814424,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.72031581401825,91.4406316280365,0.0,45.72031581401825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,26330,6,2025-06-22 13:40:06,91.44070196151733,1.9684888254221047,0.03280814709036841,0.021872098060245607,0.010936049030122803,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.72035098075867,91.44070196151733,0.0,45.72035098075867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,26331,6,2025-06-22 13:40:06,91.44071507453918,1.9684885431316943,0.03280814238552824,0.021872094923685494,0.010936047461842747,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.72035753726959,91.44071507453918,0.0,45.72035753726959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,26332,6,2025-06-22 13:40:06,91.4407148361206,1.9684885482642465,0.03280814247107078,0.02187209498071385,0.010936047490356924,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.7203574180603,91.4407148361206,0.0,45.7203574180603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
